h_index_1,couple_name_1,couple_1,couple_2,couple_name_2,h_index_2,sum_paper
3,Bob Hardian Syahbuddin,15044388200,6602900826,Jadwiga Indulska,20,1
3,Bob Hardian Syahbuddin,15044388200,6602568687,Karen Henricksen,15,1
10,Aniati Murni Arymurthy,36815724000,55625531300,Ari Wibisono,7,1
10,Aniati Murni Arymurthy,36815724000,6506236236,Setiadi Yazid,4,1
10,Aniati Murni Arymurthy,36815724000,9334901600,T. Basaruddin,7,1
10,Aniati Murni Arymurthy,36815724000,16423632300,Heru Suhartanto,6,1
10,Aniati Murni Arymurthy,36815724000,15064729000,Ari Saptawijaya,8,1
10,Aniati Murni Arymurthy,36815724000,57203063403,Mohammad Agung Wibowo,1,1
10,Aniati Murni Arymurthy,36815724000,57203063873,Muhamad Soleh,1,1
10,Aniati Murni Arymurthy,36815724000,56703537300,Winangsari Pradani,1,1
10,Aniati Murni Arymurthy,36815724000,57209317918,Rachmat Maulana,1,1
10,Aniati Murni Arymurthy,36815724000,57209318404,Shadiq Ali,1,1
10,Aniati Murni Arymurthy,36815724000,21934788800,Dodi Sudiana,4,1
10,Aniati Murni Arymurthy,36815724000,57207304146,Daniel Sande Bona,0,1
1,Muhammad Mishbah,57201979474,57053392900,Uky Yudatama,5,1
1,Muhammad Mishbah,57201979474,57203138269,Ruci Meiyanti,1,1
1,Muhammad Mishbah,57201979474,57200213020,Ika Arthalia Wulandari,1,1
4,Eko Kuswardono Budiardjo,6505807438,55793345200,Wira Perdana,0,1
4,Ika Alfina,55867324700,56716377100,Ghilman Fatih,1,1
4,Ika Alfina,55867324700,57194948202,Fitriasari Nurhidayati,1,1
4,Ika Alfina,55867324700,57194948090,Dinda Sigmawaty,1,1
4,Eko Kuswardono Budiardjo,6505807438,57188877288,Ahmad Nurul Fajar,4,1
4,Eko Kuswardono Budiardjo,6505807438,55580293800,Imam Marzuki Shofi,3,1
4,Eko Kuswardono Budiardjo,6505807438,55793639800,Felicia Franshisca,0,1
4,Eko Kuswardono Budiardjo,6505807438,56412015700,Amarilis Putri Yanuarifiani,1,1
4,Eko Kuswardono Budiardjo,6505807438,57208015410,Ciptoning Hestomo,1,1
4,Eko Kuswardono Budiardjo,6505807438,57194012409,Muh Nur Musa,1,1
4,Eko Kuswardono Budiardjo,6505807438,57194023856,Ganjar Ramadhan,1,1
4,Eko Kuswardono Budiardjo,6505807438,56703519100,Gerry Firmansyah,1,1
4,Eko Kuswardono Budiardjo,6505807438,57207730272,Muhamad Hasbi,1,1
4,Eko Kuswardono Budiardjo,6505807438,56593208200,Ni Made Satvika Iswari,2,1
4,Eko Kuswardono Budiardjo,6505807438,57191851357,Nurbojatmiko,1,1
4,Ika Alfina,55867324700,56536300100,Joni Ero,1,1
4,Ika Alfina,55867324700,24468719300,Ruli Manurung,12,1
4,Ika Alfina,55867324700,57190937046,Nur Intan Pratiwi,1,1
4,Ika Alfina,55867324700,57203203277,Septiviana Savitri,1,1
4,Ika Alfina,55867324700,57203212308,Rio Mulia,1,1
4,Ika Alfina,55867324700,57203006627,Yudo Ekanata,1,1
4,Ika Alfina,55867324700,57210920715,Amiratul Haq Rasyid,1,1
4,Ika Alfina,55867324700,57193831798,Ardian Hosen,0,1
4,Ika Alfina,55867324700,57191245872,Farah Shafira Effendi,0,1
3,Dina Chahyati,6503971709,13403740100,Kongkiti Peter Phusavat,16,1
3,Dina Chahyati,6503971709,55320586000,Yuanisa Ditari,2,1
3,Dina Chahyati,6503971709,55990199600,Devi Fitrianah,2,1
3,Dina Chahyati,6503971709,57193741928,Samuel Rizal Harahap,0,1
3,Dina Chahyati,6503971709,57189852491,Diyah Utari,1,1
3,Dina Chahyati,6503971709,48361474500,Retno Kusumaningrum,4,1
3,Dina Chahyati,6503971709,23666484300,Samit Katmoko Ari,11,1
3,Dina Chahyati,6503971709,48361251300,Wiweka Hartojo,1,1
4,Eko Kuswardono Budiardjo,6505807438,57201446053,Anita Hidayati,1,1
4,Eko Kuswardono Budiardjo,6505807438,57170609300,Muhammad Agung Tri Laksono,0,1
1,Muhammad Mishbah,57201979474,57201990089,Pudy Prima,1,1
1,Muhammad Mishbah,57201979474,57210766788,Ardye Amando Pratama,1,1
2,Siti Aminah,57201080360,13403740100,Kongkiti Peter Phusavat,16,1
2,Siti Aminah,57201080360,24338175100,Denny,4,1
2,Siti Aminah,57201080360,9334901600,T. Basaruddin,7,1
2,Siti Aminah,57201080360,23467371600,Adila Alfa Krisnadhi,8,1
2,Siti Aminah,57201080360,57194610554,Iis Afriyanti,1,1
2,Siti Aminah,57201080360,6505807438,Eko Kuswardono Budiardjo,4,1
1,Muhammad Mishbah,57201979474,57203202726,Aditya Erlangga,0,1
4,Eko Kuswardono Budiardjo,6505807438,57208485445,Yuki Alqadri,1,1
1,Muhammad Mishbah,57201979474,57211244832,Bandi Ashari,0,1
1,Muhammad Mishbah,57201979474,57211242562,Aris Budi Santoso,0,1
1,Muhammad Mishbah,57201979474,57211243305,Yoga Pamungkas,0,1
1,Muhammad Mishbah,57201979474,57200214510,Deki Satria,1,1
1,Muhammad Mishbah,57201979474,57189213600,Pristi Sukmasetya,1,1
1,Muhammad Mishbah,57201979474,56595080500,Elin Cahyaningsih,3,1
2,Siti Aminah,57201080360,16309200100,Pornthep Anussornnitisarn,9,1
2,Siti Aminah,57201080360,55320586000,Yuanisa Ditari,2,1
2,Siti Aminah,57201080360,56505502400,Nathan Abednego,1,1
2,Siti Aminah,57201080360,57203282759,Irvi Firqotul Aini,1,1
2,Siti Aminah,57201080360,57203153512,I. Putu Medagia Atmaja,1,1
2,Siti Aminah,57201080360,56669695700,Foni Agus Setiawan,1,1
4,Eko Kuswardono Budiardjo,6505807438,55014342100,Iis Solichah,1,1
4,Eko Kuswardono Budiardjo,6505807438,9334901600,T. Basaruddin,7,1
4,Eko Kuswardono Budiardjo,6505807438,16423632300,Heru Suhartanto,6,1
4,Eko Kuswardono Budiardjo,6505807438,13403740100,Kongkiti Peter Phusavat,16,1
4,Eko Kuswardono Budiardjo,6505807438,57195904726,Bruno Sablan,0,1
4,Eko Kuswardono Budiardjo,6505807438,57188979780,Arfive Gandhi,2,1
4,Eko Kuswardono Budiardjo,6505807438,57194651533,Gilang Pamenan,1,1
4,Eko Kuswardono Budiardjo,6505807438,55848102300,Ervi Cofriyanti,2,1
4,Eko Kuswardono Budiardjo,6505807438,57192397067,Hana Fitriani,1,1
4,Eko Kuswardono Budiardjo,6505807438,57211267790,Rian Permana,0,1
4,Eko Kuswardono Budiardjo,6505807438,57208480822,Nanda N. Hadyan,1,1
6,Yudho Giri Sucahyo,6507465058,57203284914,S. Rumata R. Marsaulina,0,1
6,Yudho Giri Sucahyo,6507465058,57202895920,Robbi Rahim,15,1
4,Qorib Munajat,57190865720,57204343112,Syaiful Reyneta Carissa Anwar,1,1
7,Indra Budi,14021131100,57190937046,Nur Intan Pratiwi,1,1
7,Indra Budi,14021131100,57207306665,Firdaus Solihin,0,1
7,Indra Budi,14021131100,56884857800,Fithra Faisal Hastiadi,1,1
7,Indra Budi,14021131100,57208752703,A. Safanta,0,1
7,Indra Budi,14021131100,57210596847,Nofa Aulia,0,1
7,Indra Budi,14021131100,57211147797,Nur Indah Pratiwit,0,1
7,Indra Budi,14021131100,57203006627,Yudo Ekanata,1,1
7,Indra Budi,14021131100,57194240337,Puspa Setia Pratiwi,1,1
7,Indra Budi,14021131100,57207315500,Erry Suprayogi,0,1
7,Indra Budi,14021131100,36656758200,Chandra Prasetyo Utomo,2,1
7,Indra Budi,14021131100,56596678800,A. A.Gede Yudhi Paramartha,2,1
7,Indra Budi,14021131100,57201501881,M. Mustamiin,0,1
7,Indra Budi,14021131100,56596713900,Albaar Rubhasy,1,1
7,Indra Budi,14021131100,57211147671,Bintang Glenn Julian,0,1
7,Indra Budi,14021131100,56905465300,Denis Eka Cahyani,2,1
7,Indra Budi,14021131100,57207295736,Baskoro Pramudito Nugroho,0,1
7,Indra Budi,14021131100,57205057754,Aji Achmad Mustofa,1,1
6,Yudho Giri Sucahyo,6507465058,57201861985,Mohammad Syafrullah,3,1
7,Indra Budi,14021131100,57203133115,Aghny Arisya Putra,1,1
7,Indra Budi,14021131100,57193825072,Sonia Anastasia,1,1
7,Indra Budi,14021131100,57194701735,Habibul Rafur,0,1
7,Indra Budi,14021131100,57201182727,Haryo Akbarianto Wibowo,0,1
7,Indra Budi,14021131100,57210130472,Muhammad Rif’at,0,1
7,Indra Budi,14021131100,56960649600,Fatia Kusuma Dewi,1,1
7,Indra Budi,14021131100,57164874100,Prastyawan Aji Nugraha,1,1
7,Indra Budi,14021131100,57203279615,Arief Radityo,1,1
7,Indra Budi,14021131100,57209980046,Rizki Y. Sari,0,1
7,Indra Budi,14021131100,57193830052,Budi Hartadi,1,1
7,Indra Budi,14021131100,57203000214,Nur Izzah,1,1
7,Indra Budi,14021131100,37085506800,Muchtaruddin Mansyur,5,1
7,Indra Budi,14021131100,57208426258,Mardeni Mihardi,1,1
7,Indra Budi,14021131100,55336774400,Ionia Veritawati,2,1
7,Indra Budi,14021131100,57196389911,Ratna Mufidah,2,1
7,Indra Budi,14021131100,56580409500,Dan Fitroh,2,1
7,Indra Budi,14021131100,57196420406,Yusnita,0,1
7,Indra Budi,14021131100,57196419356,Ilham,0,1
4,Qorib Munajat,57190865720,56491130700,Muchamad Aldi Yusron,1,1
4,Qorib Munajat,57190865720,6507704568,Sherah Kurnia,15,1
4,Qorib Munajat,57190865720,57211235618,Rahmah Nur Fitriani,0,1
4,Qorib Munajat,57190865720,57195614798,Puspa Indahati,0,1
4,Qorib Munajat,57190865720,57200527030,Shilvia L.Br Silalahi,1,1
4,Qorib Munajat,57190865720,57208514093,Afira Putri Ghaisani,0,1
4,Qorib Munajat,57190865720,57202132232,Afira Putri Ghaisani,1,1
4,Qorib Munajat,57190865720,57207311787,Sumarliyanti,1,1
7,Indra Budi,14021131100,57196410648,Inda D. Lestantri,1,1
4,Qorib Munajat,57190865720,57200568289,Eva Fauziah,2,1
4,Qorib Munajat,57190865720,57193361931,Randy Danniswara,1,1
4,Qorib Munajat,57190865720,57193826872,P. H. Aditya,1,1
4,Qorib Munajat,57190865720,57203133115,Aghny Arisya Putra,1,1
4,Qorib Munajat,57190865720,57203279615,Arief Radityo,1,1
4,Qorib Munajat,57190865720,57194407913,Haemiwan Z. Fathony,1,1
7,Indra Budi,14021131100,55867324700,Ika Alfina,4,1
7,Indra Budi,14021131100,56461394900,Kasiyah,4,1
7,Indra Budi,14021131100,55585368600,Samuel Louvan,1,1
7,Indra Budi,14021131100,57035625100,Meganingrum Arista Jiwanggi,1,1
7,Indra Budi,14021131100,16423632300,Heru Suhartanto,6,1
7,Indra Budi,14021131100,55396730800,Harry Budi Santoso,9,1
7,Indra Budi,14021131100,55089397700,Rizal Fathoni Aji,2,1
7,Indra Budi,14021131100,57190002779,Dipta Tanaya,2,1
7,Indra Budi,14021131100,57189340228,Arida Ferti Syafiandini,3,1
7,Indra Budi,14021131100,57193701431,Rhesa Darojat Rakhman,1,1
7,Indra Budi,14021131100,56626091000,Haya Rizqi Fajrina,1,1
7,Indra Budi,14021131100,57193673716,Faisal Khalid,1,1
7,Indra Budi,14021131100,14021930700,Gatot Wahyudi,1,1
7,Indra Budi,14021131100,57200213915,Rinda Wahyuni,1,1
7,Indra Budi,14021131100,57194547794,Raisiffah Kunthi,1,1
7,Indra Budi,14021131100,56905441800,Mesnan Silalahi,1,1
7,Indra Budi,14021131100,57193493629,Wahyu Indra Satria,1,1
7,Indra Budi,14021131100,57193826872,P. H. Aditya,1,1
7,Indra Budi,14021131100,57193824227,Mustika Aprilianti,1,1
7,Indra Budi,14021131100,57200211327,Nurhalimah Harahap,1,1
6,Yudho Giri Sucahyo,6507465058,57200213020,Ika Arthalia Wulandari,1,1
6,Yudho Giri Sucahyo,6507465058,57189270102,Erzi Hidayat,1,1
6,Yudho Giri Sucahyo,6507465058,57202785808,Muhammad Misbah,0,1
6,Yudho Giri Sucahyo,6507465058,57194547794,Raisiffah Kunthi,1,1
6,Yudho Giri Sucahyo,6507465058,57193833463,Malikus Sumadyo,2,1
6,Yudho Giri Sucahyo,6507465058,57202774843,Tashia Indah Nastiti,0,1
6,Yudho Giri Sucahyo,6507465058,57200211407,Pamela Kareen,1,1
6,Yudho Giri Sucahyo,6507465058,55780678100,Muhammad Azani Hasibuan,2,1
6,Yudho Giri Sucahyo,6507465058,13403740100,Kongkiti Peter Phusavat,16,1
6,Yudho Giri Sucahyo,6507465058,56521542300,Arfian Herbowo,1,1
6,Yudho Giri Sucahyo,6507465058,56505502400,Nathan Abednego,1,1
6,Yudho Giri Sucahyo,6507465058,57189852491,Diyah Utari,1,1
6,Yudho Giri Sucahyo,6507465058,57192645368,Yan Yonathan Rotinsulu,1,1
6,Yudho Giri Sucahyo,6507465058,55990199600,Devi Fitrianah,2,1
6,Yudho Giri Sucahyo,6507465058,57203138269,Ruci Meiyanti,1,1
6,Yudho Giri Sucahyo,6507465058,57193823709,Elfa Silfiana Amir,1,1
6,Yudho Giri Sucahyo,6507465058,57193688814,Marissa Utami,1,1
6,Yudho Giri Sucahyo,6507465058,57193485236,Erwin Dwika Putra,1,1
6,Yudho Giri Sucahyo,6507465058,55441338000,Astrid Meilasari-Sugiana,1,1
6,Yudho Giri Sucahyo,6507465058,54784836600,Sofian Lusa,1,1
6,Yudho Giri Sucahyo,6507465058,56165628100,Haya Rizqi,0,1
6,Yudho Giri Sucahyo,6507465058,56595246500,Ahmad Tamimi Fadhilah,0,1
6,Yudho Giri Sucahyo,6507465058,56703519100,Gerry Firmansyah,1,1
6,Yudho Giri Sucahyo,6507465058,57164716100,Panca O.Hadi Putra,2,1
6,Yudho Giri Sucahyo,6507465058,57209969112,Radinal Setyadinsa,0,1
6,Yudho Giri Sucahyo,6507465058,57207303690,Herio Susanto,0,1
6,Yudho Giri Sucahyo,6507465058,57207311747,Endrik,0,1
6,Yudho Giri Sucahyo,6507465058,57207307142,Rosalia Valentin Margareta,0,1
6,Yudho Giri Sucahyo,6507465058,57207309284,Muhammad Teguh Brillian,0,1
6,Yudho Giri Sucahyo,6507465058,57210772882,Ade Maulana,0,1
6,Yudho Giri Sucahyo,6507465058,57194718205,Rosita Dewi Hadiyanti,1,1
6,Yudho Giri Sucahyo,6507465058,57194718314,Evita Wisnuwardhani,1,1
6,Yudho Giri Sucahyo,6507465058,55008449900,Nanang Husin,1,1
6,Yudho Giri Sucahyo,6507465058,55396730800,Harry Budi Santoso,9,1
7,Indra Budi,14021131100,57074188400,Adrian Nuradiansyah,1,1
6,Alfan Farizki Wicaksono,55522888300,55585368600,Samuel Louvan,1,1
6,Alfan Farizki Wicaksono,55522888300,55844904400,Ade Romadhony,2,1
6,Alfan Farizki Wicaksono,55522888300,7003595103,Justin Zobel,44,1
6,Alfan Farizki Wicaksono,55522888300,6602725346,Dwi Hendratmo Widyantoro,11,1
6,Alfan Farizki Wicaksono,55522888300,57209973805,Kevin M. Situmorang,0,1
6,Alfan Farizki Wicaksono,55522888300,55314376300,Bayu Distiawan T,4,1
6,Alfan Farizki Wicaksono,55522888300,55008384600,Clara Vania,2,1
6,Alfan Farizki Wicaksono,55522888300,55625316600,Arlisa Yuliawati,1,1
6,Yudho Giri Sucahyo,6507465058,24338175100,Denny,4,1
7,Indra Budi,14021131100,57204954061,Lily Fitria,1,1
7,Indra Budi,14021131100,56500702500,Sri Hartati Wijono,1,1
7,Indra Budi,14021131100,55812932600,Aulia N. Istiqlal,1,1
7,Indra Budi,14021131100,56500129300,Philip Arthur,3,1
7,Indra Budi,14021131100,56500683900,Yolanda Sjafrizal,0,1
7,Indra Budi,14021131100,57188871016,Nur Azizah Vidya,1,1
6,Alfan Farizki Wicaksono,55522888300,57201994145,Christian Halim,0,1
6,Alfan Farizki Wicaksono,55522888300,57201990704,Dhanang Hadhi Sasmita,1,1
6,Alfan Farizki Wicaksono,55522888300,57193870792,Natanael Taufik,1,1
6,Alfan Farizki Wicaksono,55522888300,57193160876,Alvin Andhika,1,1
6,Alfan Farizki Wicaksono,55522888300,57188988701,Johanes Effendi The,1,1
6,Alfan Farizki Wicaksono,55522888300,55584921100,Mochamad Ibrahim,1,1
6,Alfan Farizki Wicaksono,55522888300,56971415500,Omar Abdillah,2,1
6,Alfan Farizki Wicaksono,55522888300,55871350400,Athia Saelan,1,1
1,Arlisa Yuliawati,55625316600,24176993000,Petrus Mursanto,10,1
1,Arlisa Yuliawati,55625316600,57209973805,Kevin M. Situmorang,0,1
1,Arlisa Yuliawati,55625316600,24468719300,Ruli Manurung,12,1
1,Arlisa Yuliawati,55625316600,55625658800,I. Putu Edy Suardiyana Putra,3,1
6,Yudho Giri Sucahyo,6507465058,36815724000,Aniati Murni Arymurthy,10,1
6,Yudho Giri Sucahyo,6507465058,57201080360,Siti Aminah,2,1
6,Yudho Giri Sucahyo,6507465058,6505807438,Eko Kuswardono Budiardjo,4,1
6,Yudho Giri Sucahyo,6507465058,55867324700,Ika Alfina,4,1
6,Yudho Giri Sucahyo,6507465058,6503971709,Dina Chahyati,3,1
3,Betty Purwandari,56716397400,57203115126,Rosa Reska Riskiana,0,1
3,Betty Purwandari,56716397400,57203201305,Muhammad Akmal Juniawan,0,1
3,Dina Chahyati,6503971709,57204553840,Nanda Maulina Firdaus,0,1
9,Achmad Nizar Hidayanto,57205093001,56521542300,Arfian Herbowo,1,1
9,Achmad Nizar Hidayanto,57205093001,55356342100,Genta Moerita,1,1
9,Achmad Nizar Hidayanto,57205093001,55355367300,Yoke Yuni Karnida,1,1
9,Achmad Nizar Hidayanto,57205093001,55751952200,Muhammad Zaki Rahman,1,1
9,Achmad Nizar Hidayanto,57205093001,55780530900,Rinaldi,1,1
9,Achmad Nizar Hidayanto,57205093001,55780678100,Muhammad Azani Hasibuan,2,1
9,Achmad Nizar Hidayanto,57205093001,56362964700,Indah Nurul Razaad,1,1
9,Achmad Nizar Hidayanto,57205093001,56536300100,Joni Ero,1,1
9,Achmad Nizar Hidayanto,57205093001,56071267700,Nita Arryani Sari,0,1
9,Achmad Nizar Hidayanto,57205093001,56192194900,Devita Mira Lestari,1,1
9,Achmad Nizar Hidayanto,57205093001,56095170400,Stella Tantra Setyady,1,1
9,Achmad Nizar Hidayanto,57205093001,57204007351,Sri Wahyuni,3,1
9,Achmad Nizar Hidayanto,57205093001,56505502400,Nathan Abednego,1,1
9,Achmad Nizar Hidayanto,57205093001,56613287100,Luqman Syauqi Hidayat,1,1
9,Achmad Nizar Hidayanto,57205093001,56652184500,Arieffender Limupa,1,1
9,Achmad Nizar Hidayanto,57205093001,55320402200,Hamzah Saifulhaq,1,1
9,Achmad Nizar Hidayanto,57205093001,57035637000,Moch Sidhki Adha,1,1
9,Achmad Nizar Hidayanto,57205093001,57194550912,I. Y. Made Dhanar,1,1
9,Achmad Nizar Hidayanto,57205093001,57211251704,Iqbal Hadiyan,0,1
6,Puspa Indahati Sandhyaduhita,56118787200,53264793000,Dana Indra Sensuse,6,1
6,Puspa Indahati Sandhyaduhita,56118787200,55014232200,Larastri Kumaralalita,2,1
6,Puspa Indahati Sandhyaduhita,56118787200,56126778500,Wahyu Catur Wibowo,5,1
6,Puspa Indahati Sandhyaduhita,56118787200,57211059390,Rahmat Mustafa Samik-Ibrahim,0,1
6,Puspa Indahati Sandhyaduhita,56118787200,57193701425,Widia Resti Fitriani,2,1
6,Puspa Indahati Sandhyaduhita,56118787200,56119154900,Yova Ruldeviyani,2,1
9,Achmad Nizar Hidayanto,57205093001,57211275208,Afifah Nefiratika,0,1
9,Achmad Nizar Hidayanto,57205093001,57035596300,Tisha Melia,1,1
9,Achmad Nizar Hidayanto,57205093001,57211267086,Dwinanda Kinanti Suci Sekarhati,0,1
9,Achmad Nizar Hidayanto,57205093001,57211252002,Hardyin Alexander Hutapea,0,1
9,Achmad Nizar Hidayanto,57205093001,57211254788,Made Dwita Juliarta,0,1
9,Achmad Nizar Hidayanto,57205093001,55530958800,Elisabeth Martha Koeanan,0,1
9,Achmad Nizar Hidayanto,57205093001,56071233900,Irene Sherlyta Gloria,0,1
9,Achmad Nizar Hidayanto,57205093001,56071622700,Fathiya Achmad,0,1
9,Achmad Nizar Hidayanto,57205093001,56716377100,Ghilman Fatih,1,1
9,Achmad Nizar Hidayanto,57205093001,56705417200,Bordin Vongvitayapirom,1,1
9,Achmad Nizar Hidayanto,57205093001,56728741300,Imanuel Sukrisna,0,1
9,Achmad Nizar Hidayanto,57205093001,57194948090,Dinda Sigmawaty,1,1
9,Achmad Nizar Hidayanto,57205093001,57195223331,Rike Novisia Kasayu,1,1
9,Achmad Nizar Hidayanto,57205093001,57193701431,Rhesa Darojat Rakhman,1,1
9,Achmad Nizar Hidayanto,57205093001,57193689844,Sofwan Hanief,1,1
9,Achmad Nizar Hidayanto,57205093001,57193689248,Made Ayu Aristyana Dewi,1,1
9,Achmad Nizar Hidayanto,57205093001,57193696352,Aditya Lukas Virdyananto,1,1
9,Achmad Nizar Hidayanto,57205093001,57194948202,Fitriasari Nurhidayati,1,1
9,Achmad Nizar Hidayanto,57205093001,57193133103,DInna Amelina,1,1
9,Achmad Nizar Hidayanto,57205093001,57199553329,Moehammad Arief Furqon,0,1
9,Achmad Nizar Hidayanto,57205093001,57193826327,M. Y.G.G. Reta,1,1
9,Achmad Nizar Hidayanto,57205093001,57193826162,Rahmi Johanes,1,1
9,Achmad Nizar Hidayanto,57205093001,57194209488,Wulan Indriani,0,1
9,Achmad Nizar Hidayanto,57205093001,57194211796,Solikin Gitik,0,1
9,Achmad Nizar Hidayanto,57205093001,57194216833,Erma Nindiaswari,0,1
9,Achmad Nizar Hidayanto,57205093001,57208960349,Wahyu Budi Anggoro,1,1
9,Achmad Nizar Hidayanto,57205093001,57200534416,Nina Meilatinova,0,1
9,Achmad Nizar Hidayanto,57205093001,57200120368,Gde Panji Diarsa,0,1
9,Achmad Nizar Hidayanto,57205093001,57196195992,Rizqa Nulhusna,1,1
9,Achmad Nizar Hidayanto,57205093001,57195611418,Dyah Paramita Budi Dharma,0,1
9,Achmad Nizar Hidayanto,57205093001,57195507076,Rizqi Teguh Setiadi Hermawan,0,1
9,Achmad Nizar Hidayanto,57205093001,57194420367,Shelvy Arini,0,1
9,Achmad Nizar Hidayanto,57205093001,57194651533,Gilang Pamenan,1,1
9,Achmad Nizar Hidayanto,57205093001,57193741928,Samuel Rizal Harahap,0,1
9,Achmad Nizar Hidayanto,57205093001,57192645368,Yan Yonathan Rotinsulu,1,1
9,Achmad Nizar Hidayanto,57205093001,56022004700,Pornthep Anusornnitisarn,0,1
9,Achmad Nizar Hidayanto,57205093001,6507726552,Bordin Rassameethes,4,1
9,Achmad Nizar Hidayanto,57205093001,57189852491,Diyah Utari,1,1
9,Achmad Nizar Hidayanto,57205093001,57192377502,Gayuh Prima Pikarti,1,1
9,Achmad Nizar Hidayanto,57205093001,57192379966,Edson Yahuda Putra,2,1
9,Achmad Nizar Hidayanto,57205093001,57192397067,Hana Fitriani,1,1
9,Achmad Nizar Hidayanto,57205093001,57189686030,Kurniadi Setiono,0,1
9,Achmad Nizar Hidayanto,57205093001,57189684437,Urszula Skurzynska-Sikora,0,1
6,Puspa Indahati Sandhyaduhita,56118787200,57202130922,Adhi Yuniarto Laurentius Yohanes,0,1
6,Puspa Indahati Sandhyaduhita,56118787200,55014342100,Iis Solichah,1,1
6,Puspa Indahati Sandhyaduhita,56118787200,57206668393,Virda Setyani,0,1
6,Puspa Indahati Sandhyaduhita,56118787200,56554907000,David,1,1
6,Bobby Achirul Awal Nazief,6508196587,57201979474,Muhammad Mishbah,1,1
6,Bobby Achirul Awal Nazief,6508196587,15044388200,Bob Hardian Syahbuddin,3,1
6,Bobby Achirul Awal Nazief,6508196587,14021131100,Indra Budi,7,1
6,Bobby Achirul Awal Nazief,6508196587,57190865720,Qorib Munajat,4,1
6,Bobby Achirul Awal Nazief,6508196587,56363073800,Muhammad Rifki Shihab,4,1
6,Bobby Achirul Awal Nazief,6508196587,57193701425,Widia Resti Fitriani,2,1
6,Puspa Indahati Sandhyaduhita,56118787200,57194156882,Fransiska Utami,0,1
6,Puspa Indahati Sandhyaduhita,56118787200,57202131259,Tubagus Achmad Harja Kusuma,0,1
6,Puspa Indahati Sandhyaduhita,56118787200,57193831403,Ghaisani Kusumo Wardina,0,1
6,Puspa Indahati Sandhyaduhita,56118787200,57193826916,Yoga Nurdani,0,1
6,Puspa Indahati Sandhyaduhita,56118787200,57202360418,Muslim,1,1
6,Puspa Indahati Sandhyaduhita,56118787200,57193361931,Randy Danniswara,1,1
6,Puspa Indahati Sandhyaduhita,56118787200,57207304431,Alifiannisa Lawami Diar,0,1
6,Puspa Indahati Sandhyaduhita,56118787200,57164746000,Wira Y.S. Prasetya,1,1
6,Bobby Achirul Awal Nazief,6508196587,57203922071,Zainal A.Hasibuan,7,1
6,Bobby Achirul Awal Nazief,6508196587,35611399700,Mirna Adriani,7,1
6,Bobby Achirul Awal Nazief,6508196587,13403740100,Kongkiti Peter Phusavat,16,1
6,Bobby Achirul Awal Nazief,6508196587,57194714615,Herkules,0,1
